Enzyme_id	Sample_s9c	Sample_s9B	Sample_s8c	Sample_s8B	Sample_s7c	Sample_s7B	Sample_s76c	Sample_s76B	Sample_s75c	Sample_s75B	Sample_s74c	Sample_s74B	Sample_s73c	Sample_s73B	Sample_s72c	Sample_s72B	Sample_s71C	Sample_s71B	Sample_s6c	Sample_s6B	Sample_s66c	Sample_s66B	Sample_s65c	Sample_s65B	Sample_s64c	Sample_s64B	Sample_s62c	Sample_s62B	Sample_s61c	Sample_s61B	Sample_s60c	Sample_s60B	Sample_s58c	Sample_s58B	Sample_s57c	Sample_s57B	Sample_s56c	Sample_s56B	Sample_s55c	Sample_s55B	Sample_s54c	Sample_s54B	Sample_s53c	Sample_s53B	Sample_s52c	Sample_s52B	Sample_s51c	Sample_s51B	Sample_s50c	Sample_s50B	Sample_s4c	Sample_s4B	Sample_s49c	Sample_s49B	Sample_s48c	Sample_s48B	Sample_s46c	Sample_s46B	Sample_s45c	Sample_s45B	Sample_s42c	Sample_s42B	Sample_s39c	Sample_s39B	Sample_s38c	Sample_s38B	Sample_s37c	Sample_s37B	Sample_s36c	Sample_s36B	Sample_s35c	Sample_s35B	Sample_s34c	Sample_s34B	Sample_s33c	Sample_s33B	Sample_s32c	Sample_s32B	Sample_s31c	Sample_s31B	Sample_s30c	Sample_s30B	Sample_s2c	Sample_s2B	Sample_s29c	Sample_s29B	Sample_s28c	Sample_s28B	Sample_s24c	Sample_s24B	Sample_s22c	Sample_s22B	Sample_s21c	Sample_s21B	Sample_s19c	Sample_s19B	Sample_s18c	Sample_s18B	Sample_s16c	Sample_s16B	Sample_s15c	Sample_s15B	Sample_s14c	Sample_s14B	Sample_s13c	Sample_s13B	Sample_s11c	Sample_s11B	Sample_s10c	Sample_s10B
GH13_9	0.008478061	0.010917323	0.010202758	0.00953574	0.010296182	0.007713374	0.006929252	0.006262253	0.004324096	0.00617595	0.008726066	0.008641356	0.006817507	0.005251075	0.009540503	0.008041306	0.009381533	0.009501276	0.009148098	0.011634836	0.006062413	0.00532685	0.012645047	0.008964013	0.01160319	0.006981732	0.007643999	0.007245979	0.007120122	0.00926818	0.006721378	0.008103674	0.009576326	0.006137591	0.011579189	0.010241762	0.00864791	0.009612986	0.007977388	0.009154364	0.008577951	0.007674035	0.008719713	0.009866828	0.010841991	0.007785602	0.009660292	0.006368493	0.011842785	0.011287189	0.010808322	0.009419439	0.012015549	0.006575803	0.006118939	0.003234209	0.005043511	0.008299275	0.006963275	0.003746382	0.008600959	0.007811489	0.006548983	0.012850411	0.005048002	0.00474494	0.006279546	0.007160302	0.004659132	0.006507523	0.01047674	0.006045386	0.007281204	0.00902041	0.005019935	0.00551673	0.003906037	0.004208963	0.008276231	0.008447765	0.003824674	0.009077129	0.008934203	0.006852792	0.006771722	0.010791898	0.006726793	0.013326122	0.006358451	0.006028526	0.007456301	0.013045362	0.006848318	0.005970114	0.00777235	0.009190748	0.007091885	0.005650405	0.009433349	0.006116319	0.009739559	0.00805496	0.011909095	0.00973689	0.008564132	0.007454016	0.012379022	0.01075933	0.006177978	0.008450185
GH140	0.002663861	0.003416219	0.00153249	0.002447669	0.001682946	0.001667589	0.001217445	0.002497808	0.001579551	0.003836906	0.001769837	0.002447626	0.002415388	0.004331871	0.002087879	0.004153511	0.0015159	0.002903918	0.002018674	0.002354617	0.001415648	0.002315146	0.001291891	0.001145737	0.002278847	0.003672214	0.001263314	0.003119007	0.001265	0.002033547	0.001701238	0.002879124	0.001051015	0.002444618	0.001894544	0.002988805	0.001522088	0.002550389	0.002008116	0.00303263	0.001697222	0.002886566	0.001097205	0.001694876	0.0023884	0.002709274	0.001613509	0.003274401	0.001091791	0.001569624	0.001487762	0.001288561	0.000998773	0.002823892	0.000359127	0.003645203	0.000608063	0.002408641	0.000379989	0.003590507	0.000611768	0.002583207	0.000643634	0.001286921	0.000717642	0.003593169	0.000534662	0.002756959	0.000655229	0.002973967	0.000829862	0.003793019	0.000676533	0.003276716	0.00054326	0.003360571	0.000489754	0.002531059	0.00072281	0.003096881	0.00039573	0.002055931	0.001438152	0.00290438	0.000749385	0.001878459	0.000816912	0.001802825	0.002788625	0.003193033	0.002080805	0.001396725	0.001452143	0.003831728	0.001786633	0.00277977	0.001035314	0.003364776	0.002509577	0.004289924	0.001876897	0.004076207	0.00206701	0.001204513	0.002023384	0.002215176	0.001359622	0.001109756	0.001987171	0.002983342
GH141	0.001932707	0.001385788	0.002239392	0.001913445	0.001121338	0.000749869	0.000982492	0.001942145	0.002882004	0.002550001	0.000777344	0.000928146	0.000885877	0.003046692	0.001920323	0.001383378	0.001179301	0.001366154	0.001291248	0.001647702	0.000928036	0.001160454	0.001155399	0.00040588	0.000679825	0.001897707	0.001119638	0.001701431	0.003347099	0.000829004	0.001168761	0.00163279	0.00069285	0.001061874	0.00124185	0.002434296	0.000990181	0.001488851	0.001732572	0.001600442	0.001189243	0.000809777	0.000989846	0.000870416	0.000459014	0.000787902	0.000774497	0.001502194	0.001231791	0.00060821	0.000905205	0.000458478	0.000626471	0.00144978	0.001189862	0.003541131	0.001604594	0.001797264	0.001286194	0.002432473	0.001996563	0.00131285	0.00123259	0.000778291	0.001668018	0.003919774	0.003094983	0.001374285	0.001599943	0.001561524	0.002240726	0.001177772	0.00160936	0.001709112	0.001450018	0.002184534	0.002527817	0.001687717	0.001296464	0.002403591	0.002405633	0.001355284	0.001260101	0.001997774	0.001458088	0.000999712	0.001974422	0.001535785	0.001885133	0.00221631	0.00179714	0.000750898	0.001053635	0.002363696	0.001366113	0.001822302	0.000695659	0.002861027	0.001509933	0.00277702	0.001655406	0.002296873	0.001064244	0.000495487	0.001499461	0.001091834	0.001025128	0.000640047	0.003055904	0.002259625
GH142	0.000743287	0.000699614	0.00017413	0.001120994	0.000476587	0.000586877	0.000279549	0.00090871	0.000438066	0.001002498	0.0005169	0.000671994	0.000486321	0.001066482	0.000802157	0.000701791	0.0005231	0.000619724	0.000507915	0.000807969	0.000383763	0.000613103	0.000520578	0.000268295	0.000132419	0.000943376	0.000289225	0.000901137	0.000371008	0.000619483	0.000349956	0.001005934	0.000270103	0.000540471	0.000371909	0.001232189	0.000456549	0.000969765	0.000533374	0.000824025	0.000355818	0.000623509	0.000418569	0.000555047	8.48E-05	0.000779739	0.000312879	0.000772845	0.000148214	0.000248848	0.000230878	0.000285245	0.000270616	0.000789765	0.000186177	0.001530881	0.000378401	0.000982303	0.000263847	0.001257024	0.000370606	0.000633386	0.000348605	0.000652619	0.000332785	0.001591114	0.000226917	0.000677941	0.000340188	0.000846492	3.97E-06	0.000585184	0.000260387	0.001060302	0.000279368	0.000908473	0.000192893	0.000901983	0.000345549	0.001181657	0.000217885	0.000681053	0.000283576	0.001155552	0.0003358	0.001123411	0.000380774	0.000738882	0.000582303	0.001097706	0.000501316	0.000522228	0.0004596	0.001189396	0.000607313	0.001289698	0.00032496	0.001469604	0.00036733	0.001254888	0.000766161	0.001117003	0.0003202	0.000215742	0.000336489	0.000358557	0.000686999	0.000408297	0.000446665	0.001063384
GH143	0.000427148	0.000645248	0.000144303	0.000764895	0.00042694	0.000250797	0.000185185	0.000710876	0.000382483	0.00085021	0.000185578	0.000372327	0.000326637	0.000912713	0.000561947	0.000538649	0.000318652	0.0005894	0.000355951	0.000740104	0.00030002	0.000466333	0.000381711	0.000130154	5.25E-05	0.000759436	0.000248034	0.000788383	0.000319841	0.00032855	0.000248337	0.000770921	0.000254687	0.000383356	0.000320028	0.001102391	0.000370366	0.000699494	0.000515626	0.000703974	0.000305853	0.000354126	0.000223567	0.000379173	8.82E-05	0.000343093	0.000236584	0.000706737	0.000137865	0.000165143	0.000199976	0.000110643	0.000178909	0.000656102	0.000164135	0.001342259	0.000315743	0.000742887	0.000161566	0.001097152	0.000311206	0.000516255	0.000186021	0.000317654	0.000272576	0.001425714	0.000182657	0.000598532	0.000167762	0.000656517	0	0.000547445	0.000198138	0.000780301	0.00020784	0.000794881	0.000143556	0.000744459	0.000243292	0.001113135	0.000121266	0.000549429	0.000231562	0.000948469	0.000170525	0.000515319	0.000208152	0.000701075	0.000475252	0.000955139	0.000439085	0.00043827	0.00025643	0.000986864	0.000414144	0.000840649	0.000275411	0.00139477	0.000287714	0.001170844	0.000638519	0.001035289	0.00018218	0.000162539	0.000222164	0.000283654	0.000434979	0.000165719	0.000398807	0.00069823
GH144	0.000876347	0.00014756	0.000711242	0.000134433	0.000269089	0.000258385	0.000360633	0.000283562	0.000225526	0.000246296	0.000558151	9.84E-05	0.000445706	0.000251853	0.000421982	0.000152413	0.000291604	0.000146925	0.000213458	0.000173076	0.000652194	0.000345346	0.000304238	0.000143529	0.000102235	0.000279371	0.00027215	0.000255874	0.00021695	0.000292184	0.000247397	5.37E-05	0.000379166	0.000270846	0.000190558	0.000115153	0.000135302	0.000147276	0.000303807	9.81E-05	0.000214818	0.000127422	0.001042212	0.000176131	0.000246683	9.25E-05	0.000352166	0.000100674	0.000132433	0.000193233	0.000252697	0.000166351	0.00031547	0.000261923	0.001128493	0.000408988	0.002389657	0.000197508	0.001554302	0.000266754	0.002050337	0.000159694	0.001708223	0.000334375	0.002274628	0.000252505	0.00162303	0.000212669	0.002578381	0.000198414	0.000561541	0.000161445	0.0021001	0.000275496	0.001686045	0.000307136	0.001799707	0.000129684	0.001910754	9.42E-05	0.002378578	0.000173874	0.000222537	0.000175588	0.001701027	0.000148241	0.002200754	0.00037333	0.000932637	0.000210987	0.000369845	0.000229101	0.000310284	0.000127603	0.000299198	0.000131309	0.000730703	0.000436295	0.000187945	0.000156843	0.000367384	0.000105041	0.000157866	0.000246608	0.000273687	0.000127753	0.000188685	0.000281056	0.000249171	0.000265819
GH145	0.001183702	0.001245569	0.00046217	0.001653575	0.00129739	0.001776038	0.001729399	0.002313775	0.001564409	0.001483155	0.000884696	0.001328933	0.001298332	0.001412194	0.000975373	0.001102766	0.001050909	0.000982575	0.001079152	0.001327655	0.001661564	0.002194638	0.001508707	0.002343699	0.000239821	0.001111981	0.001260208	0.001804316	0.000735785	0.001234441	0.001045945	0.001740751	0.00094743	0.001876115	0.001399467	0.001945301	0.001876757	0.001459421	0.001244577	0.001499824	0.000616687	0.001190598	0.001241823	0.001121881	0.000650281	0.001612768	0.0005927	0.001845368	0.000545189	0.00111996	0.000961107	0.001507262	0.000762303	0.001626762	0.00073763	0.002675517	0.001504862	0.001883885	0.001013375	0.002529903	0.001121096	0.001612072	0.001023635	0.001336675	0.001480624	0.00248522	0.001101462	0.001626852	0.001500879	0.001817227	0.000369069	0.001375023	0.001378584	0.001757388	0.001030086	0.00141038	0.001182718	0.002203607	0.001505502	0.002414954	0.001428892	0.001751259	0.001416089	0.002305704	0.000897857	0.001466432	0.001277665	0.00097543	0.001299126	0.001865568	0.001686848	0.001353922	0.00122662	0.001514107	0.001616323	0.001765156	0.001772886	0.002398508	0.001123447	0.002356078	0.001157481	0.001753751	0.000742133	0.001394513	0.00078874	0.001941159	0.001391633	0.001561567	0.000917455	0.001287782
GH146	0.002673142	0.002642438	0.001725877	0.002810202	0.002593175	0.004449442	0.004361087	0.00384053	0.00284923	0.002272593	0.002890937	0.00259749	0.003050416	0.002227856	0.002085478	0.002364385	0.002740749	0.002726917	0.002350637	0.002436179	0.004107245	0.004394734	0.003516432	0.005436066	0.002556029	0.002078668	0.002522824	0.003360016	0.001542953	0.002679154	0.002654701	0.004364124	0.003022038	0.004260525	0.003208854	0.00289924	0.003547554	0.003760877	0.002237006	0.002429296	0.001618605	0.002652514	0.002650235	0.003733737	0.002609953	0.003484726	0.002508887	0.0032179	0.001594592	0.003080313	0.002657931	0.00377338	0.001906994	0.00341072	0.00347941	0.003034645	0.005409242	0.003294555	0.005045823	0.003988347	0.003853785	0.003059486	0.003925216	0.00397849	0.004805732	0.003385818	0.003678504	0.003352114	0.004462968	0.003390167	0.003872393	0.002869255	0.004392278	0.002892475	0.004417913	0.003012791	0.004355403	0.003718891	0.004802693	0.003588105	0.005211523	0.003595499	0.003667015	0.004085648	0.003728307	0.002858082	0.004163151	0.001897453	0.002358882	0.003440989	0.003071066	0.004210289	0.002782529	0.00231645	0.003372109	0.003278087	0.003358111	0.003325183	0.002489944	0.003059841	0.002641101	0.002104266	0.002388254	0.003577091	0.002591894	0.004094088	0.00336535	0.004048574	0.001795175	0.002713898
GH147	0.000249814	3.89E-05	8.50E-05	4.13E-05	0.000289272	6.89E-05	0.000164655	6.16E-05	0.000268258	6.17E-05	0.000263496	5.62E-05	0.000121854	4.32E-05	0.0001062	5.97E-05	0.000189967	7.00E-05	0.000275493	2.22E-05	0.000503958	0.000165324	0.00023644	3.67E-05	0.000183528	9.38E-05	0.000392723	0.000132338	0.00018391	5.82E-05	0.000418716	6.49E-05	0.000158972	7.64E-05	0.000149625	6.48E-05	0.00027757	0.000103814	0.000343112	0.000120413	0.000310892	0.000159968	0.000271929	0.000130898	0.000126467	7.53E-05	9.09E-05	6.44E-05	0.000291304	0.000147741	0.000378576	0.000115124	0.000291906	9.53E-05	0.00029237	0.000163022	0.000566075	7.98E-05	0.000461612	9.47E-05	0.000699451	0.000130682	0.000428779	8.99E-05	0.000700066	5.36E-05	0.00043068	0.00010308	0.00065127	0.000149538	0.000184534	5.16E-05	0.000590223	0.000136973	0.000463045	0.000107524	0.000599152	0.000121243	0.000493736	5.67E-05	0.000787096	0.000166418	0.000363676	7.84E-05	0.000378001	0.000132608	0.000563622	1.66E-05	0.000216654	0.000111243	0.000249437	4.07E-05	0.000506184	0.00020425	0.000296623	0.000121948	0.000445977	0.000114697	0.000152004	9.77E-05	0.000144066	3.44E-05	0.000132942	7.89E-05	0.000129776	4.34E-05	0.000182632	0.000169396	9.55E-05	6.97E-05
GH148	0	8.09E-06	0	0	1.05E-05	2.64E-05	0	0	0	3.45E-06	7.16E-06	2.46E-06	1.06E-05	2.15E-06	0	1.19E-05	8.23E-06	0	2.36E-06	1.71E-05	7.58E-06	2.21E-06	3.07E-06	4.05E-05	7.06E-05	6.37E-06	5.35E-06	4.12E-06	0	0	5.84E-05	0.00011584	1.07E-05	2.29E-05	6.35E-05	6.62E-06	6.93E-06	2.05E-05	1.94E-05	5.61E-05	5.25E-06	4.61E-06	1.92E-06	7.75E-05	3.67E-05	6.67E-05	4.30E-06	2.32E-06	2.73E-05	3.71E-05	4.20E-06	0	0.000150324	8.33E-05	5.25E-06	8.05E-06	0.000130617	3.70E-05	1.97E-05	0	6.61E-05	2.64E-05	6.74E-05	2.07E-06	0	3.12E-06	5.83E-05	3.29E-06	3.57E-05	2.57E-06	7.36E-06	1.50E-05	0.000102332	0.000184185	1.43E-05	0	1.23E-05	0	0.000105005	1.35E-05	3.12E-06	4.44E-06	0.000181508	4.06E-06	0.000104656	3.02E-05	0	6.64E-06	2.50E-05	7.54E-06	7.42E-06	1.76E-05	2.20E-06	3.53E-06	0	2.02E-05	0	4.43E-06	0	1.44E-05	0	0	7.98E-06	0	0	0	2.89E-06	3.82E-06	0	1.83E-05
GH149	0.000307626	0.000606963	4.85E-05	0.000709082	0.000361378	0.000219729	4.88E-05	0.000643878	0.000341334	0.000807713	4.91E-05	0.000334912	0.000277822	0.000860605	0.000523351	0.000486978	0.000256699	0.000522267	0.000275531	0.000704866	0.000213568	0.000412034	0.000244675	7.07E-05	2.28E-05	0.000733904	0.000212334	0.000776024	0.000251845	0.000272998	0.00016409	0.000738912	0.000116649	0.000320001	0.000283531	0.001065367	0.000320522	0.00058215	0.000451495	0.000666795	0.000223435	0.000284494	0.000186407	0.00033167	2.66E-05	0.000311036	7.98E-05	0.000672524	9.67E-05	0.000128724	0.000162232	7.96E-05	0.000124394	0.00061037	0	0.001302693	0	0.000686177	0	0.001009116	0	0.000469152	0	0.00025547	0	0.001289901	0	0.00052415	0	0.000607493	0	0.000500887	0	0.000725327	0	0.000694683	0	0.000712024	7.22E-06	0.001073853	0	0.000513974	0.000137814	0.000894601	0	0.000402035	0	0.000519021	0.000368451	0.000874084	0.000375684	0.000247889	0.000174832	0.000947804	0.000361716	0.000763873	0.000183298	0.001251521	0.00024474	0.001135462	0.000392407	0.000995697	9.77E-05	0.00010921	0.000117935	0.000214232	0.000384326	0.000121324	0.000335008	0.000613939
GH15	0.000670292	0.000809153	0.000976968	0.001159737	0.000156731	0.001305767	0.000544491	0.000219977	0.000811838	0.000287398	0.001247002	0.003128402	0.000997307	0.000911209	0.000810051	0.001173736	0.001151184	0.001070885	0.000255538	0.000610985	0.000628774	0.000351307	0.000656972	0.000237961	0.000574143	0.002079263	0.001678301	0.00035624	0.000299215	0.001037704	0.000474271	0.001030789	0.000477693	0.00113176	0.000495778	0.000961575	0.000784936	0.000145774	0.001398296	0.000536419	0.000325238	0.000908793	0.001375009	0.000427585	0.000973122	0.000456649	0.000523978	0.001632213	0.000498038	0.000727915	0.000453164	0.000866444	0.000448577	0.000277129	0.000222176	0.000388197	0.000386359	0.001216653	0.000152582	0.000232612	0.000346848	0.001173923	0.000300205	0.00041205	0.000256042	0.000347997	0.000339115	0.001060408	0.000396706	0.000145142	3.97E-06	0.002436579	0.000224057	0.000567476	0.00032768	0.000223051	0.000169093	0.000370681	0.000280528	0.000124641	0.000269349	8.93E-05	0.000426106	0.000801305	0.000283749	0.000373463	0.000331494	0.000736737	0.001681565	0.000806325	0.000984651	0.00023616	0.000187056	0.000189333	0.000902947	0.00055894	0.000967174	0.00033118	0.000199022	0.000213654	0.000401014	0.001567405	0.000739246	0.001657328	0.001196479	0.002168308	0.001021807	0.00034567	0.000693013	0.000462595
GH151	0.000633497	0.000152048	0.000837434	0.0005738	0.000440627	0.000216849	0.000142257	0.000244231	0.000160319	0.000333364	0.00037011	0.000444494	0.000354506	0.000175007	0.000482789	0.000373515	0.000486764	0.000102047	8.89E-05	0.00025398	0.000516534	0.000307199	0.000570116	0.000635975	0.000737442	0.000184983	0.000344312	0.001035101	0.00076853	0.000745065	0.000109145	0.000134721	0.002489938	0.001114192	0.000698764	0.000815999	0.000479851	0.00067493	0.00043227	0.000253906	0.00096909	0.000174041	9.03E-05	0.000801096	0.000146598	0.000196326	0.000565733	0.000657873	0.000648422	0.000167634	0.00018521	0.000199105	0.000889164	0.000898143	1.02E-05	0.000607172	4.28E-05	0.000201696	3.75E-05	0.000349238	2.30E-05	0.000277143	4.01E-05	0.000213476	0.000172819	0.000544036	0.000136968	0.000363004	6.65E-05	0.000226491	0.00055315	0.000124542	7.13E-05	0.000516788	9.96E-05	0.000119007	0.000519019	0.001746489	0.000181359	0.00046675	0.000284401	0.000168428	0.000691061	0.000225198	0.000113192	0.000439543	0.000540653	0.000629747	0.000506066	0.000286091	0.000388527	0.001182974	0.000834974	0.000334281	0.000487694	0.000335414	0.000801581	0.000484409	0.000939915	0.000255598	2.14E-05	0.000354191	0.000591716	0.000153206	0.000543871	0.000583919	0.000552093	0.000617458	0.00034987	8.84E-05
GH153	1.21E-05	4.84E-05	2.28E-05	2.70E-05	5.53E-05	3.07E-05	3.20E-05	3.46E-05	0	5.54E-05	0.000159917	6.59E-05	2.98E-05	6.48E-05	0	5.98E-05	8.74E-05	2.20E-05	6.80E-05	0	3.66E-05	1.89E-05	0.000210441	2.03E-05	7.39E-05	3.83E-05	4.37E-05	5.69E-05	0	3.29E-05	0	5.65E-05	2.67E-05	1.23E-05	2.73E-05	2.04E-05	3.08E-05	5.15E-05	3.99E-05	3.04E-05	2.61E-05	0.000100351	3.06E-05	4.22E-05	1.61E-05	0.000107713	9.86E-05	1.96E-05	1.43E-05	3.30E-05	5.72E-05	1.93E-05	0	3.56E-05	0	4.71E-05	0.00022093	6.22E-05	6.61E-05	4.41E-05	0	1.35E-05	2.60E-05	6.38E-05	0	0	7.25E-05	0	5.09E-05	0.000105215	0	4.21E-05	2.31E-05	4.00E-05	0	4.58E-05	0	3.45E-05	1.59E-05	6.24E-05	3.50E-05	1.92E-05	0	3.14E-05	9.28E-05	8.47E-05	0	2.75E-05	9.98E-05	0.000181257	8.48E-05	0	2.05E-05	2.22E-05	4.67E-05	9.30E-05	0	5.58E-05	0	1.50E-05	0.0003385	2.75E-05	2.93E-05	1.18E-05	3.96E-05	1.66E-05	0.00026521	2.09E-05	0	0
GH154	0.002108603	0.001791006	0.001985399	0.002531547	0.004135988	0.003470757	0.003382123	0.003185223	0.002696978	0.002455689	0.002405766	0.002460558	0.002551731	0.001869973	0.001601894	0.002500819	0.002754661	0.002987311	0.002731473	0.002134811	0.002951699	0.003671317	0.003382967	0.004461854	0.002780311	0.002730952	0.00233378	0.002945286	0.001471487	0.002550712	0.002635658	0.00228988	0.00204588	0.003923909	0.003255717	0.002412804	0.003302834	0.003603187	0.002750592	0.003076471	0.002184855	0.002798953	0.003402326	0.003304735	0.002214915	0.003043072	0.001753478	0.002274722	0.001987903	0.002824713	0.004114944	0.002786369	0.003513456	0.003492946	0.004513549	0.003271114	0.004518043	0.002560643	0.005453639	0.003609777	0.006044646	0.003513927	0.003654706	0.002515856	0.005672936	0.002732314	0.003248202	0.002646166	0.005250741	0.003898828	0.005449285	0.002800685	0.00513944	0.003394453	0.003744365	0.00376778	0.00524754	0.002931329	0.005193292	0.003083381	0.003963551	0.003068851	0.002879919	0.003023183	0.006512566	0.00310539	0.004027881	0.001818568	0.002550135	0.002972969	0.003439431	0.003110226	0.00304495	0.003205246	0.003040297	0.002869056	0.003186205	0.002801461	0.002644472	0.002111354	0.002890552	0.001831703	0.00249015	0.002791082	0.002004044	0.002640772	0.00272673	0.003826548	0.001625856	0.00239608
GH156	1.75E-05	4.38E-06	4.41E-05	1.12E-05	1.26E-05	2.91E-06	3.26E-05	2.05E-05	1.46E-05	1.17E-05	2.79E-05	3.88E-06	2.20E-05	1.02E-05	0	3.05E-06	3.32E-05	3.03E-06	5.18E-05	1.15E-05	2.89E-05	1.05E-05	1.77E-05	5.72E-06	6.51E-06	2.00E-05	3.48E-05	7.68E-06	3.31E-05	1.26E-05	3.90E-05	6.60E-06	1.87E-05	7.02E-06	9.62E-06	3.84E-06	1.85E-05	7.11E-06	5.31E-05	8.14E-06	1.93E-05	8.69E-06	3.95E-05	0	1.44E-05	4.92E-06	2.63E-05	5.92E-06	1.22E-05	9.07E-06	2.21E-05	8.58E-06	1.28E-05	1.42E-05	0.000482863	1.38E-05	0.000232464	8.35E-06	0.000398302	1.16E-05	0.000383276	4.57E-06	0.000313422	5.76E-06	0.000398782	1.24E-05	0.000137294	1.08E-05	0.000628983	0	0.002056192	4.88E-06	0.000622862	2.80E-06	0.000478272	1.43E-05	0.000259944	9.91E-06	0.000233838	2.24E-06	0.00022389	1.13E-05	2.76E-05	1.68E-05	0.00037516	0	0.000206913	5.50E-06	4.05E-05	1.25E-05	8.21E-06	5.42E-06	1.48E-05	8.27E-06	2.47E-05	3.23E-06	1.65E-05	4.08E-06	9.48E-06	8.53E-06	1.92E-05	3.66E-06	1.96E-05	6.00E-06	1.68E-05	1.68E-05	1.06E-05	6.61E-06	1.37E-05	9.24E-06
GH158	8.38E-05	3.30E-05	0.000200379	9.24E-05	0.000116835	7.62E-05	0.000203207	0.000160267	0.000192707	0.000123313	0.000142071	5.76E-05	0.00015955	0.000116476	0.000108908	9.47E-05	0.000168022	6.42E-05	0.000184981	7.25E-05	0.000164958	0.000178942	7.25E-05	9.08E-05	9.05E-05	0.000106642	0.000176922	0.000119991	0.000137997	5.95E-05	0.000201843	4.75E-05	0.000147134	0.000126871	0.000197032	9.72E-05	0.000144044	7.23E-05	0.000101098	7.17E-05	0.000139285	3.99E-05	0.000269653	0.000103091	0.000182524	0.0001207	0.000113562	8.32E-05	7.62E-05	0.00011604	0.000191909	0.000144916	8.86E-05	0.000138254	5.44E-05	0.000189441	0.000194468	6.34E-05	2.02E-05	0.000132084	0.000202514	0.000101872	5.74E-05	7.05E-05	9.10E-05	9.56E-05	8.82E-05	7.35E-05	0.000151986	0.000114433	0	0.000128168	5.31E-05	7.85E-05	7.34E-05	0.000146031	8.31E-05	0.000123677	5.60E-05	7.46E-05	8.99E-05	0.000147946	5.07E-05	0.000120575	6.28E-05	0.000110722	4.57E-05	7.84E-05	6.31E-05	8.88E-05	0.000151915	4.67E-05	0.000152797	8.96E-05	0.000127919	7.08E-05	0.000226012	0.000157603	0.000166055	8.25E-05	9.76E-05	3.83E-05	7.40E-05	4.35E-05	7.57E-05	1.70E-05	9.45E-05	0.000136534	0.000128569	0.000113431
GH159	2.07E-05	1.26E-05	4.10E-05	2.12E-05	0.000351993	0.000149779	0.00042599	0.000170387	2.39E-05	9.37E-05	0.000246613	9.08E-06	0.000366032	0.000228074	0	2.16E-05	0.000351176	0.000291932	2.20E-05	6.55E-06	0.000413507	0.000261845	0.000472234	0.000435797	5.09E-05	0.000107199	0.000378173	2.10E-05	0.000465423	0.000150065	0.000115896	0.000283195	0.00053191	0.000418637	1.02E-05	0.000196449	0.000214368	0.000334055	0.000211869	0.000126095	0.000471542	1.34E-05	7.11E-05	0.000235251	0.000341017	0.000207032	0.000381194	0.000213642	2.87E-05	4.07E-05	0.000245497	0.000127483	0.000555525	0.000416966	0.000681493	6.64E-05	0.000245342	4.08E-05	0.000467135	0.000135727	0.000359295	2.22E-05	0.000536648	0.000340486	0.000619353	4.60E-05	0.00033364	9.08E-05	0.000747498	0.000184287	0.002022631	1.02E-05	0.00054775	0.000254289	0.000655417	4.34E-05	0.000727783	0.000213354	0.000280668	0.000297611	0.000523531	1.40E-05	0.00055712	0.000106872	0.000501298	0.000202348	0.000647507	0.000305634	1.57E-05	1.35E-05	0.000306584	0.000284445	0.000781189	0.000208663	0.000310076	1.67E-05	0.000736967	0.000419594	0.000110627	8.19E-06	5.23E-05	7.17E-06	0.000126993	0.000184746	0.000333004	6.35E-05	0.000269598	0.000518419	0.000263227	7.29E-05
